customer_id,gender,age,payment_method
C109290,Female,28,Credit Card
C109293,Male,20,Debit Card
C109294,Male,26,Credit Card
C109296,Male,33,Credit Card
C109297,Male,49,Credit Card
C109302,Female,35,Cash
C109303,Female,34,Debit Card
C109304,Male,36,Cash
C109307,Male,36,Debit Card
C109310,Male,53,Cash
C109312,Female,31,Credit Card
C109314,Male,18,Cash
C109317,Female,48,Cash
C109318,Male,69,Debit Card
C109321,Female,55,Debit Card
C109322,Female,66,Credit Card
C109323,Female,44,Cash
C109325,Male,19,Cash
C109328,Male,52,Debit Card
C109331,Female,27,Debit Card
C109332,Female,39,Cash
C109354,Male,23,Cash
C109355,Male,58,Credit Card
C109357,Female,20,Cash
C109358,Female,48,Credit Card
C109361,Male,58,Cash
C109363,Female,69,Credit Card
C109364,Female,64,Debit Card
C109369,Male,45,Cash
C109370,Female,59,Credit Card
C109372,Female,39,Credit Card
C109375,Male,47,Credit Card
C109378,Female,29,Cash
C109382,Female,65,Credit Card
C109386,Male,52,Cash
C109387,Female,44,Cash
C109390,Female,50,Cash
C109391,Female,60,Cash
C109394,Female,61,Cash
C109398,Female,34,Cash
C109402,Female,34,Debit Card
C109409,Female,24,Cash
C109415,Male,48,Cash
C109416,Male,27,Cash
C109418,Male,29,Debit Card
C109420,Female,43,Credit Card
C109428,Male,53,Cash
C109430,Female,41,Cash
C109439,Female,61,Cash
C109443,Female,62,Cash
C109444,Male,50,Cash
C109446,Male,41,Credit Card
C109450,Male,22,Debit Card
C109455,Female,19,Cash
C109457,Female,68,Credit Card
C109460,Male,23,Credit Card
C109461,Female,32,Debit Card
C109463,Male,21,Debit Card
C109465,Female,43,Cash
C109467,Female,49,Cash
C109469,Female,58,Debit Card
C109472,Male,59,Cash
C109476,Female,51,Credit Card
C109478,Male,19,Credit Card
C109482,Female,33,Debit Card
C109484,Male,50,Cash
C109487,Male,28,Cash
C109488,Female,36,Cash
C109489,Male,23,Credit Card
C109491,Female,38,Debit Card
C109496,Female,18,Cash
C109499,Male,65,Credit Card
C109500,Female,57,Debit Card
C109506,Female,18,Cash
C109507,Female,34,Cash
C109509,Female,60,Cash
C109515,Female,37,Cash
C109516,Female,69,Credit Card
C109518,Female,26,Credit Card
C109519,Female,45,Cash
C109522,Female,44,Credit Card
C109524,Female,50,Debit Card
C109528,Female,39,Cash
C109529,Female,32,Debit Card
C109530,Female,24,Credit Card
C109531,Male,39,Cash
C109532,Female,31,Credit Card
C109533,Female,40,Credit Card
C109538,Female,28,Debit Card
C109539,Female,41,Credit Card
C109540,Male,60,Cash
C109541,Female,28,Cash
C109543,Female,21,Debit Card
C109544,Male,49,Debit Card
C109549,Female,57,Cash
C109551,Male,44,Debit Card
C109553,Female,27,Cash
C109562,Female,34,Debit Card
C109563,Male,45,Debit Card
C109565,Male,41,Debit Card
C109566,Female,65,Cash
C109568,Male,49,Cash
C109573,Male,21,Credit Card
C109575,Female,58,Credit Card
C109582,Female,33,Cash
C109587,Male,32,Credit Card
C109593,Female,66,Cash
C109594,Male,40,Cash
C109597,Male,68,Credit Card
C109602,Male,24,Cash
C109605,Male,27,Credit Card
C109617,Male,58,Debit Card
C109621,Female,69,Debit Card
C109622,Female,23,Cash
C109630,Female,56,Credit Card
C109632,Female,29,Credit Card
C109634,Female,25,Cash
C109646,Female,52,Credit Card
C109649,Male,24,Debit Card
C109650,Female,64,Cash
C109654,Female,49,Credit Card
C109655,Male,19,Credit Card
C109656,Female,48,Credit Card
C109657,Male,46,Debit Card
C109658,Female,65,Credit Card
C109659,Female,44,Credit Card
C109663,Male,51,Cash
C109664,Female,34,Cash
C109667,Female,44,Debit Card
C109670,Female,28,Cash
C109672,Male,54,Debit Card
C109676,Male,43,Credit Card
C109677,Male,32,Credit Card
C109679,Female,61,Credit Card
C109680,Female,66,Cash
C109681,Male,28,Cash
C109682,Female,49,Debit Card
C109686,Female,52,Debit Card
C109687,Female,29,Debit Card
C109688,Female,54,Cash
C109694,Male,46,Credit Card
C109696,Female,37,Debit Card
C109700,Female,22,Cash
C109707,Female,38,Cash
C109712,Male,62,Cash
C109714,Female,61,Cash
C109718,Male,50,Cash
C109724,Female,38,Credit Card
C109725,Female,42,Credit Card
C109728,Male,68,Credit Card
C109730,Female,68,Cash
C109732,Female,30,Credit Card
C109734,Male,47,Cash
C109738,Female,69,Debit Card
C109747,Female,32,Credit Card
C109748,Female,66,Credit Card
C109749,Female,20,Debit Card
C109754,Male,56,Cash
C109755,Female,33,Cash
C109758,Male,50,Credit Card
C109759,Female,34,Cash
C109761,Female,28,Debit Card
C109762,Female,47,Cash
C109763,Female,21,Credit Card
C109766,Female,60,Cash
C109771,Male,65,Cash
C109776,Male,43,Debit Card
C109788,Female,31,Cash
C109790,Female,56,Credit Card
C109795,Female,32,Credit Card
C109796,Female,67,Cash
C109799,Female,39,Cash
C109800,Female,44,Cash
C109808,Female,48,Credit Card
C109814,Male,66,Debit Card
C109815,Female,55,Cash
C109816,Female,61,Credit Card
C109819,Male,68,Debit Card
C109820,Male,39,Credit Card
C109824,Female,63,Cash
C109826,Female,55,Cash
C109827,Male,37,Cash
C109831,Male,55,Cash
C109832,Female,24,Debit Card
C109835,Male,44,Cash
C109839,Female,41,Credit Card
C109842,Female,27,Credit Card
C109846,Female,35,Credit Card
C109847,Female,57,Debit Card
C109848,Female,23,Cash
C109851,Female,55,Credit Card
C109853,Female,29,Cash
C109865,Male,21,Cash
C109869,Female,30,Debit Card
C109871,Male,38,Cash
C109875,Female,29,Cash
C109876,Male,25,Cash
C109877,Male,41,Cash
C109878,Male,27,Cash
C109879,Female,47,Cash
C109880,Female,25,Cash
C109884,Male,37,Debit Card
C109885,Male,49,Cash
C109887,Male,39,Credit Card
C109888,Male,48,Credit Card
C109890,Female,42,Debit Card
C109891,Female,44,Cash
C109894,Female,60,Credit Card
C109895,Male,46,Debit Card
C109904,Male,29,Cash
C109905,Female,33,Credit Card
C109915,Male,55,Cash
C109916,Female,47,Debit Card
C109917,Female,65,Credit Card
C109918,Female,25,Credit Card
C109921,Female,21,Cash
C109923,Male,49,Cash
C109924,Female,31,Debit Card
C109925,Male,46,Cash
C109926,Female,64,Cash
C109928,Male,60,Credit Card
C109929,Female,45,Credit Card
C109931,Male,45,Cash
C109934,Female,58,Cash
C109937,Female,38,Cash
C109939,Male,34,Debit Card
C109941,Female,42,Debit Card
C109943,Female,26,Cash
C109945,Female,57,Cash
C109949,Female,52,Debit Card
C109952,Female,67,Debit Card
C109957,Female,69,Credit Card
C109959,Female,36,Credit Card
C109964,Male,66,Debit Card
C109965,Female,20,Debit Card
C109967,Male,30,Credit Card
C109968,Male,30,Debit Card
C109969,Female,48,Cash
C109970,Male,36,Cash
C109972,Female,63,Credit Card
C109973,Female,22,Cash
C109975,Female,62,Credit Card
C109977,Female,54,Debit Card
C109981,Female,41,Debit Card
C109984,Male,37,Credit Card
C109989,Female,29,Debit Card
C109993,Male,66,Credit Card
C109995,Female,52,Cash
C109999,Female,57,Credit Card
C110001,Female,30,Cash
C110006,Male,67,Credit Card
C110014,Female,69,Cash
C110026,Female,45,Credit Card
C110029,Female,18,Credit Card
C110035,Female,56,Debit Card
C110040,Female,54,Credit Card
C110045,Female,21,Cash
C110047,Male,61,Debit Card
C110051,Female,49,Credit Card
C110052,Female,48,Credit Card
C110058,Female,54,Debit Card
C110059,Male,23,Credit Card
C110061,Male,65,Cash
C110070,Female,49,Credit Card
C110072,Male,40,Credit Card
C110074,Female,41,Credit Card
C110077,Male,26,Cash
C110081,Female,61,Credit Card
C110082,Male,18,Cash
C110083,Female,66,Cash
C110084,Male,35,Cash
C110087,Female,25,Cash
C110091,Male,67,Credit Card
C110093,Female,30,Cash
C110100,Male,24,Credit Card
C110102,Female,23,Credit Card
C110110,Male,25,Credit Card
C110111,Female,57,Credit Card
C110113,Female,36,Debit Card
C110117,Male,30,Cash
C110119,Male,20,Credit Card
C110120,Male,21,Credit Card
C110123,Female,36,Credit Card
C110127,Female,22,Credit Card
C110142,Male,41,Cash
C110143,Male,34,Cash
C110144,Male,64,Debit Card
C110148,Female,47,Credit Card
C110152,Male,44,Credit Card
C110156,Female,40,Cash
C110158,Male,65,Debit Card
C110164,Female,24,Cash
C110171,Female,45,Credit Card
C110177,Female,32,Cash
C110178,Female,58,Credit Card
C110182,Female,60,Cash
C110183,Male,19,Cash
C110185,Female,63,Credit Card
C110186,Female,34,Debit Card
C110189,Female,36,Cash
C110194,Female,38,Cash
C110195,Female,34,Cash
C110196,Female,18,Credit Card
C110197,Female,23,Credit Card
C110199,Female,20,Cash
C110201,Female,45,Credit Card
C110203,Male,51,Cash
C110211,Female,24,Credit Card
C110212,Male,45,Debit Card
C110216,Female,69,Cash
C110223,Female,24,Debit Card
C110224,Male,58,Debit Card
C110227,Female,69,Cash
C110232,Female,60,Debit Card
C110238,Female,56,Credit Card
C110247,Female,35,Credit Card
C110249,Female,57,Debit Card
C110250,Male,28,Credit Card
C110252,Female,39,Credit Card
C110256,Female,40,Cash
C110259,Female,30,Credit Card
C110260,Male,30,Credit Card
C110262,Female,62,Debit Card
C110264,Female,62,Credit Card
C110265,Male,49,Credit Card
C110267,Male,23,Debit Card
C110270,Male,37,Credit Card
C110272,Female,21,Cash
C110273,Male,57,Cash
C110274,Female,44,Debit Card
C110275,Male,48,Cash
C110278,Male,52,Credit Card
C110279,Female,20,Credit Card
C110282,Female,33,Debit Card
C110285,Male,30,Cash
C110290,Male,55,Cash
C110297,Male,66,Cash
C110301,Male,46,Cash
C110304,Female,67,Debit Card
C110306,Male,46,Debit Card
C110307,Male,65,Credit Card
C110309,Male,26,Credit Card
C110317,Male,69,Cash
C110320,Female,69,Credit Card
C110323,Female,68,Cash
C110325,Female,47,Cash
C110329,Female,32,Debit Card
C110332,Female,55,Credit Card
C110334,Female,65,Cash
C110336,Male,43,Cash
C110338,Female,45,Debit Card
C110339,Male,58,Cash
C110356,Female,65,Credit Card
C110364,Female,54,Cash
C110365,Male,22,Cash
C110369,Female,38,Credit Card
C110370,Male,49,Debit Card
C110372,Male,34,Debit Card
C110373,Female,58,Cash
C110374,Male,36,Cash
C110375,Female,48,Cash
C110376,Male,44,Cash
C110378,Female,57,Cash
C110379,Female,29,Credit Card
C110386,Male,64,Cash
C110388,Male,28,Credit Card
C110389,Female,27,Debit Card
C110391,Female,59,Credit Card
C110392,Female,31,Debit Card
C110395,Female,37,Debit Card
C110397,Female,45,Credit Card
C110400,Female,60,Cash
C110405,Male,23,Credit Card
C110406,Male,59,Credit Card
C110407,Male,62,Debit Card
C110408,Female,44,Cash
C110411,Female,25,Cash
C110415,Female,26,Debit Card
C110426,Female,37,Credit Card
C110428,Female,42,Credit Card
C110429,Female,39,Credit Card
C110431,Female,30,Credit Card
C110442,Male,33,Debit Card
C110445,Female,50,Cash
C110446,Male,67,Cash
C110449,Female,38,Cash
C110454,Female,49,Credit Card
C110458,Male,40,Cash
C110460,Female,25,Cash
C110465,Female,63,Credit Card
C110468,Male,40,Cash
C110469,Female,49,Credit Card
C110471,Male,29,Cash
C110476,Male,22,Credit Card
C110477,Female,66,Cash
C110484,Female,38,Cash
C110485,Male,37,Credit Card
C110487,Male,25,Cash
C110489,Female,52,Cash
C110496,Female,48,Credit Card
C110497,Female,41,Debit Card
C110500,Male,39,Cash
C110505,Female,58,Cash
C110508,Female,49,Credit Card
C110509,Male,55,Credit Card
C110513,Female,35,Credit Card
C110518,Female,34,Cash
C110520,Female,23,Credit Card
C110523,Female,51,Cash
C110529,Female,46,Credit Card
C110534,Female,54,Cash
C110544,Female,24,Cash
C110545,Female,67,Credit Card
C110547,Female,60,Cash
C110558,Female,41,Cash
C110559,Female,36,Credit Card
C110564,Female,57,Credit Card
C110568,Male,26,Credit Card
C110569,Male,41,Cash
C110573,Male,24,Cash
C110577,Female,54,Credit Card
C110578,Male,39,Debit Card
C110579,Female,44,Credit Card
C110583,Male,66,Debit Card
C110584,Female,22,Credit Card
C110588,Male,43,Credit Card
C110595,Male,24,Cash
C110596,Male,22,Cash
C110600,Female,40,Credit Card
C110601,Male,37,Credit Card
C110606,Female,46,Credit Card
C110609,Female,61,Credit Card
C110613,Female,62,Debit Card
C110615,Female,56,Cash
C110619,Male,39,Credit Card
C110620,Male,27,Debit Card
C110625,Female,39,Cash
C110626,Male,51,Cash
C110628,Male,59,Debit Card
C110629,Male,50,Debit Card
C110637,Female,25,Debit Card
C110641,Male,22,Cash
C110642,Male,59,Cash
C110647,Male,25,Credit Card
C110650,Female,41,Credit Card
C110654,Female,47,Cash
C110655,Female,50,Credit Card
C110657,Male,57,Credit Card
C110661,Female,43,Debit Card
C110665,Male,25,Cash
C110666,Female,25,Credit Card
C110667,Female,60,Cash
C110672,Male,33,Cash
C110675,Female,45,Credit Card
C110689,Female,21,Cash
C110692,Female,51,Cash
C110695,Male,34,Credit Card
C110696,Female,26,Debit Card
C110697,Female,65,Credit Card
C110706,Female,67,Credit Card
C110711,Female,41,Cash
C110712,Male,53,Credit Card
C110713,Female,61,Debit Card
C110716,Female,36,Debit Card
C110717,Male,54,Debit Card
C110723,Female,51,Cash
C110727,Male,61,Credit Card
C110729,Female,33,Cash
C110732,Male,50,Credit Card
C110733,Female,18,Credit Card
C110737,Male,64,Cash
C110738,Female,28,Credit Card
C110739,Male,55,Cash
C110742,Male,61,Credit Card
C110744,Male,30,Cash
C110747,Male,35,Debit Card
C110754,Female,51,Credit Card
C110755,Female,22,Cash
C110757,Male,66,Debit Card
C110762,Female,44,Cash
C110768,Male,46,Credit Card
C110771,Male,22,Cash
C110774,Male,51,Credit Card
C110777,Male,18,Credit Card
C110782,Male,56,Credit Card
C110783,Female,42,Cash
C110784,Male,41,Cash
C110786,Male,37,Credit Card
C110788,Female,46,Debit Card
C110789,Female,42,Cash
C110791,Female,40,Cash
C110795,Female,48,Credit Card
C110796,Male,56,Credit Card
C110797,Male,47,Debit Card
C110798,Male,22,Cash
C110800,Female,48,Cash
C110802,Male,55,Credit Card
C110804,Male,62,Cash
C110805,Female,27,Cash
C110807,Male,61,Cash
C110815,Female,65,Debit Card
C110816,Male,61,Credit Card
C110822,Male,35,Credit Card
C110823,Male,20,Cash
C110839,Male,23,Cash
C110842,Female,59,Cash
C110843,Female,39,Cash
C110852,Female,43,Cash
C110853,Male,23,Debit Card
C110855,Female,67,Debit Card
C110856,Female,30,Credit Card
C110861,Male,44,Debit Card
C110862,Female,30,Cash
C110864,Female,34,Cash
C110866,Female,59,Credit Card
C110867,Male,66,Credit Card
C110868,Male,46,Debit Card
C110869,Female,19,Credit Card
C110871,Female,61,Credit Card
C110875,Female,23,Cash
C110876,Male,18,Debit Card
C110877,Male,33,Debit Card
C110878,Male,42,Cash
C110880,Female,63,Credit Card
C110886,Male,66,Debit Card
C110887,Male,43,Credit Card
C110889,Female,46,Debit Card
C110898,Male,58,Cash
C110901,Female,31,Cash
C110902,Male,21,Cash
C110913,Female,56,Credit Card
C110915,Female,45,Cash
C110918,Female,57,Credit Card
C110921,Female,38,Cash
C110929,Female,48,Credit Card
C110949,Male,67,Credit Card
C110954,Female,49,Credit Card
C110955,Female,62,Credit Card
C110959,Male,31,Cash
C110960,Female,44,Debit Card
C110963,Female,35,Credit Card
C110968,Female,50,Cash
C110969,Female,49,Credit Card
C110970,Female,65,Debit Card
C110975,Female,52,Cash
C110984,Female,46,Credit Card
C110985,Female,23,Cash
C110986,Male,29,Cash
C110988,Male,23,Credit Card
C110993,Female,28,Cash
C110995,Male,38,Debit Card
C111002,Female,58,Cash
C111003,Male,68,Credit Card
C111004,Male,30,Debit Card
C111013,Female,28,Cash
C111026,Female,67,Debit Card
C111027,Male,68,Credit Card
C111029,Female,55,Cash
C111033,Female,63,Cash
C111035,Female,54,Cash
C111043,Male,,Credit Card
C111056,Female,20,Credit Card
C111057,Female,24,Credit Card
C111061,Male,48,Cash
C111064,Female,63,Cash
C111066,Male,25,Cash
C111069,Female,29,Debit Card
C111073,Male,63,Cash
C111075,Male,46,Cash
C111077,Female,29,Cash
C111078,Female,39,Credit Card
C111079,Female,19,Cash
C111088,Male,22,Cash
C111093,Male,64,Cash
C111097,Female,58,Credit Card
C111099,Male,18,Cash
C111108,Female,21,Credit Card
C111109,Male,29,Credit Card
C111111,Male,59,Credit Card
C111112,Male,44,Credit Card
C111113,Female,54,Debit Card
C111115,Female,21,Cash
C111116,Female,51,Cash
C111120,Male,41,Cash
C111123,Male,29,Credit Card
C111127,Male,56,Cash
C111129,Female,38,Cash
C111134,Male,55,Debit Card
C111135,Female,48,Debit Card
C111138,Female,52,Credit Card
C111140,Male,27,Credit Card
C111142,Female,64,Cash
C111151,Female,60,Debit Card
C111152,Female,66,Credit Card
C111156,Male,37,Credit Card
C111157,Female,19,Debit Card
C111160,Male,49,Credit Card
C111164,Male,58,Cash
C111167,Male,65,Cash
C111176,Male,29,Cash
C111181,Male,69,Credit Card
C111189,Male,29,Credit Card
C111191,Female,40,Cash
C111196,Male,56,Cash
C111197,Male,40,Cash
C111198,Female,43,Credit Card
C111208,Female,67,Cash
C111211,Male,64,Cash
C111213,Female,29,Credit Card
C111216,Female,56,Cash
C111218,Female,47,Cash
C111221,Male,52,Debit Card
C111223,Female,48,Credit Card
C111225,Female,38,Cash
C111227,Female,52,Debit Card
C111228,Female,65,Credit Card
C111229,Male,37,Cash
C111232,Female,51,Cash
C111233,Male,40,Cash
C111236,Female,33,Credit Card
C111238,Female,49,Credit Card
C111240,Male,55,Credit Card
C111244,Female,41,Cash
C111245,Female,25,Cash
C111247,Female,45,Cash
C111251,Female,50,Cash
C111256,Male,40,Debit Card
C111257,Female,68,Credit Card
C111260,Female,63,Debit Card
C111261,Female,47,Cash
C111262,Female,21,Credit Card
C111267,Male,23,Credit Card
C111272,Female,52,Credit Card
C111275,Female,29,Credit Card
C111279,Female,68,Debit Card
C111282,Female,58,Cash
C111283,Female,18,Debit Card
C111288,Male,39,Cash
C111290,Male,22,Credit Card
C111291,Female,18,Cash
C111293,Male,50,Debit Card
C111300,Female,26,Debit Card
C111302,Female,69,Cash
C111307,Male,51,Cash
C111309,Male,52,Credit Card
C111310,Female,50,Credit Card
C111315,Male,26,Cash
C111317,Female,32,Cash
C111322,Female,46,Credit Card
C111335,Male,38,Cash
C111336,Male,44,Debit Card
C111339,Female,51,Debit Card
C111340,Female,21,Cash
C111342,Male,46,Cash
C111343,Female,39,Credit Card
C111346,Male,65,Cash
C111349,Male,69,Credit Card
C111350,Female,21,Debit Card
C111351,Female,30,Credit Card
C111355,Female,27,Cash
C111359,Male,47,Credit Card
C111361,Male,67,Cash
C111364,Male,58,Credit Card
C111366,Female,62,Cash
C111370,Female,36,Cash
C111374,Female,55,Cash
C111375,Female,51,Debit Card
C111377,Female,62,Credit Card
C111384,Male,29,Cash
C111386,Female,26,Debit Card
C111393,Female,21,Cash
C111396,Female,68,Cash
C111397,Female,55,Credit Card
C111399,Female,24,Credit Card
C111402,Male,46,Debit Card
C111404,Female,56,Credit Card
C111405,Male,60,Cash
C111408,Female,54,Credit Card
C111411,Male,39,Credit Card
C111412,Female,55,Debit Card
C111413,Female,47,Credit Card
C111416,Female,64,Credit Card
C111420,Female,39,Credit Card
C111421,Female,65,Cash
C111423,Male,59,Cash
C111428,Female,43,Debit Card
C111429,Female,62,Debit Card
C111430,Female,44,Cash
C111434,Female,59,Credit Card
C111443,Female,59,Cash
C111453,Female,33,Cash
C111459,Female,59,Credit Card
C111461,Female,41,Credit Card
C111463,Male,23,Cash
C111464,Male,52,Credit Card
C111467,Female,69,Debit Card
C111475,Male,43,Debit Card
C111476,Female,55,Debit Card
C111481,Female,47,Debit Card
C111483,Female,42,Credit Card
C111485,Male,37,Cash
C111486,Male,45,Credit Card
C111487,Male,62,Cash
C111496,Female,54,Credit Card
C111497,Female,18,Credit Card
C111500,Female,24,Cash
C111505,Male,66,Credit Card
C111510,Male,30,Cash
C111514,Female,32,Cash
C111515,Male,25,Cash
C111524,Female,22,Credit Card
C111526,Female,50,Cash
C111529,Male,67,Cash
C111533,Male,26,Cash
C111534,Female,30,Cash
C111536,Female,19,Credit Card
C111541,Female,20,Debit Card
C111543,Female,48,Cash
C111545,Female,21,Cash
C111549,Male,29,Credit Card
C111550,Male,19,Credit Card
C111553,Female,35,Credit Card
C111557,Male,40,Credit Card
C111559,Female,61,Cash
C111563,Female,43,Debit Card
C111564,Male,47,Debit Card
C111565,Male,21,Debit Card
C111566,Female,60,Credit Card
C111568,Female,37,Cash
C111570,Male,30,Credit Card
C111577,Male,25,Credit Card
C111578,Male,33,Credit Card
C111579,Male,47,Cash
C111581,Female,18,Debit Card
C111583,Female,49,Credit Card
C111584,Male,29,Credit Card
C111586,Female,34,Cash
C111588,Female,19,Cash
C111590,Female,65,Debit Card
C111592,Female,25,Credit Card
C111595,Female,49,Debit Card
C111599,Female,51,Cash
C111601,Female,58,Credit Card
C111602,Female,20,Cash
C111604,Male,41,Credit Card
C111608,Male,30,Cash
